CODE,Country/Aggregate,Unit of the series,Title,Unit indication,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
EA19.1.0.0.0.ZCPIENG,Euro area (19 countries),Units,Harmonised consumer price index (Energy),,NA,NA,NA,53.13,54.56833333,53.17916667,54.52166667,61.7775,63.22916667,62.91416667,64.9125,67.90666667,74.75,80.595,82.69666667,91.27416667,84.09,90.30916667,101.0625,108.78,109.4475,107.35,100.0008333,94.91416667,99.57666667                            
BEL.1.0.0.0.ZCPIENG,Belgium,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,57.81583333,59.64083333,57.51416667,58.6575,68.23083333,69.17,66.65666667,66.77416667,71.18,80.22,86.05416667,86.2425,103.3541667,88.90583333,97.77333333,114.4125,121.2708333,115.6916667,108.6966667,99.99916667,99.40083333,109.1933333                  
BGR.1.0.0.0.ZCPIENG,Bulgaria,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,NA,26.59666667,32.92416667,39.54416667,46.7525,48.86333333,54.99333333,61.19916667,66.72666667,75.25083333,79.14666667,83.15,93.57666667,88.27083333,96.39333333,104.9808333,113.3266667,111.3766667,107.1441667,100,92.99583333,98.3975                   
CZE.1.0.0.0.ZCPIENG,Czech Republic,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,NA,NA,NA,NA,56.2,61.99166667,63.16666667,62.725,65.05,69.225,75.95,77.61666667,86.15833333,88.48333333,92.28333333,98.9,106.55,107.1833333,103.0833333,100.0083333,97.45833333,98.625                                                                
DNK.1.0.0.0.ZCPIENG,Denmark,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,56.075,57.73333333,58.23333333,62.43333333,70.025,71.025,72.54166667,73.175,75.075,80.78333333,85.04166667,85.30833333,91.83333333,88.20833333,96.35833333,104.9666667,107.9583333,107.65,107.4,100.0083333,96.675,98.04166667                              
DEU.1.0.0.0.ZCPIENG,Germany,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,51.35833333,52.775,51.075,53.2,60.575,64.04166667,64.225,66.74166667,69.5,76.65833333,83.125,86.325,94.425,89.33333333,92.86666667,102.1333333,107.825,109.7666667,107.5,100.0083333,94.58333333,97.475                                                     
EST.1.0.0.0.ZCPIENG,Estonia,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,NA,NA,32.89166667,36.41333333,39.3225,42.08583333,44.9,46.04583333,49.92333333,56.73166667,61.4375,66.33333333,82.10333333,79.23166667,88.30083333,95.78833333,105.8691667,112.0983333,107.5941667,100.0008333,96.2525,101.5508333                          
IRL.1.0.0.0.ZCPIENG,Ireland,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,47.85833333,49.325,49.075,50.00833333,56.88333333,55.31666667,57.21666667,59.525,64.54166667,72.7,78.64166667,82.3,89.50833333,82.45833333,90.36666667,101.175,110.6666667,110.4916667,108.9083333,100,93.80833333,97.49166667                              
GRC.1.0.0.0.ZCPIENG,Greece,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,42.41166667,41.26666667,40.12416667,39.13833333,45.91416667,45.12666667,45.01083333,46.65916667,49.63416667,56.3825,61.71,63.035,71.725,63.01583333,82.14583333,95.84,107.9266667,114.7758333,112.455,100,94.80333333,102.8291667                            
ESP.1.0.0.0.ZCPIENG,Spain,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,52.43166667,53.69416667,51.64083333,53.31083333,60.46166667,60.05083333,59.955,60.75,63.68083333,69.83583333,75.40083333,76.67666667,85.82833333,78.14083333,87.89166667,101.7,110.6908333,110.7375,109.8583333,100,91.38916667,98.73666667                   
FRA.1.0.0.0.ZCPIENG,France,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,59.5625,60.77416667,59.1225,59.37,66.5375,65.535,64.57416667,66.0775,69.18,75.9675,80.84583333,82.33833333,91.2275,81.01916667,88.85166667,99.49416667,104.635,105.5783333,104.7033333,100,97.43666667,103.2866667                                           
HRV.1.0.0.0.ZCPIENG,Croatia,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.0625,75.1025,75.7375,81.805,79.53333333,87.38416667,93.50166667,103.5966667,105.485,106.2283333,100,94.3375,94.24416667                                                                                                       
ITA.1.0.0.0.ZCPIENG,Italy,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,59.20833333,60.33333333,59.48333333,60.11666667,67.10833333,68.175,66.4,68.48333333,70.14166667,76.28333333,82.41666667,83.675,92.14166667,83.95,87.45833333,97.28333333,110.85,110.5833333,107.2833333,100,94.49166667,98.75833333                           
CYP.1.0.0.0.ZCPIENG,Cyprus,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,35.60083333,37.86333333,36.54916667,37.44833333,46.06083333,46.93833333,50.165,56.32,62.69833333,70.76833333,77.06666667,78.58416667,89.53666667,75.49583333,90.31416667,106.6541667,121.6966667,121.2225,117.3683333,100,90.49833333,98.11916667            
LVA.1.0.0.0.ZCPIENG,Latvia,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,29.79833333,34.17666667,35.3225,36.375,38.59416667,39.03083333,39.0275,40.58583333,44.795,50.265,56.61916667,62.505,79.59166667,82.74416667,87.2275,99.01916667,107.6466667,105.0758333,102.9583333,100.0008333,93.05,96.88583333                            
LTU.1.0.0.0.ZCPIENG,Lithuania,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,31.1525,37.235,42.76,46.58333333,54.62666667,54.61083333,55.5325,56.13,57.6625,61.83083333,66.52416667,71.0675,83.805,90.64833333,100.0766667,112.1283333,119.5925,118.1041667,113.4266667,99.99916667,92.815,97.16166667                                 
LUX.1.0.0.0.ZCPIENG,Luxembourg,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,56.3325,58.43416667,55.4175,57.01,68.60333333,66.8425,64.3825,65.1325,72.84583333,83.72416667,90.36333333,92.81333333,104.31,87.765,98.03916667,111.4341667,119.445,116.2666667,111.555,99.99916667,91.24083333,96.8775                                  
HUN.1.0.0.0.ZCPIENG,Hungary,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,NA,NA,NA,NA,NA,51.41916667,52.75166667,55.98166667,61.8725,66.58666667,71.29416667,81.00916667,90.83333333,92.76,103.7283333,113.37,123.11,115.6583333,108.0116667,100.0008333,96.27166667,100.3041667                                                      
MLT.1.0.0.0.ZCPIENG,Malta,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,39.91,43.20583333,43.2,46.76333333,51.87,52.03583333,53.97,55.1775,58.425,67.69166667,79.2825,75.18666667,86.05833333,84.1425,99.76666667,111.5233333,116.6033333,115.8291667,107.0033333,100,95.75916667,96.82833333                                         
NLD.1.0.0.0.ZCPIENG,Netherlands,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,46.72083333,50.52083333,50.45166667,51.85416667,59.57916667,64.59,66.69583333,69.7525,73.6,82.305,88.41833333,91.73833333,95.93083333,92.05666667,92.52083333,99.83,106.7458333,107.4408333,105.8475,100,94.4475,97.86416667                            
AUT.1.0.0.0.ZCPIENG,Austria,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,62.41,64.305,62.01333333,62.44666667,69.68833333,69.9325,68.27666667,68.95666667,73.73,80.9325,85.99416667,89.42333333,99.01833333,88.725,95.48416667,106.2416667,111.6516667,110.5841667,108.1541667,100,95.36416667,98.08833333                           
POL.1.0.0.0.ZCPIENG,Poland,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,31.21666667,36.7,42.15833333,46.06666667,52.73333333,55.83333333,58.26666667,60.875,64.68333333,68.71666667,72,75.11666667,81.48333333,86.33333333,91.73333333,100.1416667,108.1583333,106.3666667,105.125,100,96.29166667,99.06666667                       
PRT.1.0.0.0.ZCPIENG,Portugal,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,50.7875,52.70333333,53.00583333,52.03666667,55.1875,58.08416667,58.80416667,61.67583333,65.02833333,71.51166667,77.3275,80.0525,85.3025,78.49916667,85.98833333,96.9675,106.2,105.4083333,103.8466667,100,98.18,101.7941667                                
ROM.1.0.0.0.ZCPIENG,Romania,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,NA,NA,NA,NA,NA,24.69166667,34.01,40.39916667,48.22166667,56.725,63.45333333,67.195,73.825,76.77416667,82.61916667,90.26916667,96.48583333,100.4708333,102.82,100.0008333,95.565,96.0575                                                                     
SVN.1.0.0.0.ZCPIENG,Slovenia,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,NA,NA,NA,NA,51,52.70333333,55.16083333,57.03,61.0225,68.25583333,74.02416667,76.51416667,83.70666667,79.95,91.095,99.0975,107.9766667,109.9291667,108.4033333,99.99916667,94.845,99.2625                                                                   
SVK.1.0.0.0.ZCPIENG,Slovakia,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,20.52583333,21.84333333,22.60916667,32.24666667,46.155,51.85333333,52.6075,62.70333333,71.8,77.66666667,87.83416667,88.9825,92.97916667,93.26416667,92.01083333,101.6633333,107.4266667,106.4875,104.11,100,96.45666667,94.05583333                        
FIN.1.0.0.0.ZCPIENG,Finland,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,54.53333333,55.49,55.12916667,57.07083333,63.46916667,62.82833333,62.975,66.0125,68.51833333,73.01666667,77.305,78.67416667,89.2775,81.88833333,90.76916667,104.355,108.8675,108.2875,106.4016667,100,96.2875,101.76                                        
SWE.1.0.0.0.ZCPIENG,Sweden,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,57.50666667,60.285,60.3125,60.19666667,64.09833333,68.15083333,69.34666667,76.8475,79.35583333,83.765,89.56166667,89.99833333,98.52583333,97.7025,103.0616667,107.9658333,108.555,107.0875,104.8941667,100.0016667,101.0466667,106.4041667                   
GBR.1.0.0.0.ZCPIENG,United Kingdom,Units,Harmonised consumer price index (Energy),2005 = 100,NA,NA,NA,43.869,45.25,45.425,47.40833333,50.73333333,49.39166667,49.04166667,50.36666667,53.50833333,59.35,68.1,71.71666667,83.80833333,83.75833333,88.80833333,99.79166667,104.65,108.1833333,108.3,100,97.56666667,103.2743                                 
USA.1.0.0.0.ZCPIENG,United States,Units,Harmonised consumer price index (Energy),,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA                                                                                                                                                                                               
JPN.1.0.0.0.ZCPIENG,Japan,Units,Harmonised consumer price index (Energy),,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA                                                                                                                                                                                                       
EU28.1.0.0.0.ZCPIFOO,European Union (28 countries),Units,Harmonised consumer price index (Processed food including alcohol and tobacco),2005 = 100,NA,NA,NA,59.54833333,61.05083333,62.44333333,63.25416667,64.58083333,66.35416667,68.45333333,70.64,73.28083333,74.65583333,76.45333333,79.29666667,84.86416667,86.84666667,88.76083333,92.6875,95.94333333,98.30916667,99.63833333,100,100.4258333,102.4
EU27.1.0.0.0.ZCPIFOO,European Union (27 countries),Units,Harmonised consumer price index (Processed food including alcohol and tobacco),2005 = 100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA                                                                                                                                                                              
EA17.1.0.0.0.ZCPIFOO,Euro area (17 countries),Units,Harmonised consumer price index (Processed food including alcohol and tobacco),2005 = 100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA                                                                                                                                                                                   
EA18.1.0.0.0.ZCPIFOO,Euro area (18 countries),Units,Harmonised consumer price index (Processed food including alcohol and tobacco),2005 = 100,NA,NA,NA,64.88833333,65.88333333,66.885,67.5725,68.41333333,70.4175,72.61083333,75.06083333,77.68333333,79.2125,80.91166667,83.19583333,88.33333333,89.32333333,90.14166667,93.11083333,96.02083333,98.15333333,99.375,100.0008333,100.5483333,102.1008333   
EA19.1.0.0.0.ZCPIFOO,Euro area (19 countries),Units,Harmonised consumer price index (Processed food including alcohol and tobacco),2005 = 100,NA,NA,NA,64.79166667,65.80916667,66.80583333,67.48666667,68.31166667,70.30166667,72.48083333,74.925,77.53916667,79.06416667,80.76,83.07833333,88.25666667,89.275,90.12333333,93.1175,96.02833333,98.15583333,99.38333333,99.99916667,100.5625,102.1566667    
BEL.1.0.0.0.ZCPIFOO,Belgium,Units,Harmonised consumer price index (Processed food including alcohol and tobacco),2005 = 100,NA,NA,NA,63.28083333,64.705,65.61333333,66.025,66.88083333,68.33166667,69.34666667,71.255,72.83666667,74.315,75.84,79.37416667,85.5375,86.96333333,87.87083333,90.58916667,93.36666667,96.3675,98.43166667,99.99916667,103.4516667,105.6691667                                 
BGR.1.0.0.0.ZCPIFOO,Bulgaria,Units,Harmonised consumer price index (Processed food including alcohol and tobacco),2005 = 100,NA,NA,NA,NA,35.62,39.03333333,38.53333333,42.16916667,43.855,45.28416667,45.90583333,51.18916667,51.89416667,61.52,69.77083333,81.8025,83.79083333,90.04,96.99666667,98.48916667,99.7275,99.3625,100.0016667,101.1658333,103.2883333                                          
CZE.1.0.0.0.ZCPIFOO,Czech Republic,Units,Harmonised consumer price index (Processed food including alcohol and tobacco),2005 = 100,NA,NA,NA,NA,NA,NA,NA,62.66666667,64.6,65.075,64.94166667,67.46666667,67.85833333,68.5,73.69166667,81.75,82.36666667,84.05833333,89,93.48333333,96.26666667,98.89166667,100,101.1583333,105.5                                                                            
DNK.1.0.0.0.ZCPIFOO,Denmark,Units,Harmonised consumer price index (Processed food including alcohol and tobacco),2005 = 100,NA,NA,NA,65.74166667,67.56666667,69.35833333,70.08333333,71.56666667,74.00833333,75.425,75.78333333,73.975,74.85,76.23333333,78.875,84.98333333,85.71666667,88.76666667,93.5,98.98333333,99.91666667,99.94166667,100.0083333,99.475,101.8333333                                
DEU.1.0.0.0.ZCPIFOO,Germany,Units,Harmonised consumer price index (Processed food including alcohol and tobacco),2005 = 100,NA,NA,NA,68.29166667,69.16666667,70.08333333,70.025,70.05833333,71.65,73.4,75.2,77.25833333,80.075,81.75833333,84.375,88.59166667,88.55833333,89.21666667,91.875,94.25833333,96.69166667,99.15833333,100,100.8333333,103.85                                                    
EST.1.0.0.0.ZCPIFOO,Estonia,Units,Harmonised consumer price index (Processed food including alcohol and tobacco),2005 = 100,NA,NA,NA,NA,NA,49.52916667,49.13666667,50.84916667,53.3275,53.63333333,54.02583333,57.07083333,59.44833333,61.48583333,66.2525,77.56166667,79.17333333,81.7475,89.66666667,93.26166667,95.89333333,98.49666667,100,102.7108333,110.1416667                                     
IRL.1.0.0.0.ZCPIFOO,Ireland,Units,Harmonised consumer price index (Processed food including alcohol and tobacco),2005 = 100,NA,NA,NA,61.51666667,62.875,65.2,67.425,72.23333333,74.79166667,78.31666667,83.21666667,84.95,85.25,86.025,89.75,96.34166667,97.73333333,94.475,95.5,97.21666667,99.73333333,100.8416667,99.99166667,99.74166667,98.73333333                                                   
